"","X","PID","Date","Time","PosSrc","Latitude","Longitude"
"5956",5956,137125,"Wednesday, Month 1, day No.18","6:05:52 PM","GPS",0.0850613566657756,-0.0113401380577187
"5957",5957,137125,"Wednesday, Month 1, day No.18","6:06:53 PM","GPS",0.0849343566657765,-0.0113941380577103
"5958",5958,137125,"Wednesday, Month 1, day No.18","6:07:53 PM","GPS",0.0850013566657779,-0.0113411380577162
"5959",5959,137125,"Wednesday, Month 1, day No.18","6:08:55 PM","GPS",0.0850023566657754,-0.0113651380577124
"5960",5960,137125,"Wednesday, Month 1, day No.18","6:09:59 PM","GPS",0.0850043566657774,-0.0113601380577109
"5961",5961,137125,"Wednesday, Month 1, day No.18","6:11:04 PM","GPS",0.0850423566657739,-0.0113091380577117
"5962",5962,137125,"Wednesday, Month 1, day No.18","6:12:51 PM","GPS",0.0850053566657749,-0.0113571380577184
"5963",5963,137125,"Wednesday, Month 1, day No.18","6:13:58 PM","GPS",0.0850353566657773,-0.0114131380577192
"5964",5964,137125,"Wednesday, Month 1, day No.18","6:15:34 PM","GPS",0.0849993566657758,-0.0113511380577194
"5965",5965,137125,"Wednesday, Month 1, day No.18","6:16:35 PM","GPS",0.0849883566657752,-0.0113341380577197
"5966",5966,137125,"Wednesday, Month 1, day No.18","6:17:40 PM","GPS",0.0849943566657743,-0.0113341380577197
"5967",5967,137125,"Wednesday, Month 1, day No.18","6:18:43 PM","GPS",0.0849883566657752,-0.0113681380577191
"5968",5968,137125,"Wednesday, Month 1, day No.18","6:19:46 PM","GPS",0.0849933566657768,-0.0113351380577171
"5969",5969,137125,"Wednesday, Month 1, day No.18","6:20:48 PM","GPS",0.0849983566657784,-0.0113581380577159
"5970",5970,137125,"Wednesday, Month 1, day No.18","6:21:52 PM","GPS",0.0849973566657738,-0.0113491380577102
"5971",5971,137125,"Wednesday, Month 1, day No.18","6:23:01 PM","GPS",0.0849793566657766,-0.0113861380577163
"5972",5972,137125,"Wednesday, Month 1, day No.18","6:25:59 PM","GPS",0.0849823566657761,-0.0113911380577179
"5973",5973,137125,"Wednesday, Month 1, day No.18","6:28:18 PM","GPS",0.0849943566657743,-0.0113731380577207
"5974",5974,137125,"Wednesday, Month 1, day No.18","6:29:49 PM","GPS",0.0849873566657777,-0.0113021380577152
"5975",5975,137125,"Wednesday, Month 1, day No.18","6:33:52 PM","GPS",0.0849943566657743,-0.0113161380577083
"5976",5976,137125,"Wednesday, Month 1, day No.18","6:34:56 PM","GPS",0.0849933566657768,-0.0113381380577096
"5977",5977,137125,"Wednesday, Month 1, day No.18","6:35:59 PM","GPS",0.0850043566657774,-0.0113201380577124
"5978",5978,137125,"Wednesday, Month 1, day No.18","6:37:03 PM","GPS",0.0850023566657754,-0.0113291380577181
"5979",5979,137125,"Wednesday, Month 1, day No.18","6:38:08 PM","GPS",0.0849983566657784,-0.0113291380577181
"5980",5980,137125,"Wednesday, Month 1, day No.18","6:39:25 PM","GPS",0.0850013566657779,-0.0113101380577092
"5981",5981,137125,"Wednesday, Month 1, day No.18","6:41:35 PM","GPS",0.084972356665773,-0.0113871380577137
"5982",5982,137125,"Wednesday, Month 1, day No.18","6:44:14 PM","GPS",0.0849713566657755,-0.0113841380577071
"5983",5983,137125,"Wednesday, Month 1, day No.18","6:46:20 PM","GPS",0.0850053566657749,-0.0113451380577203
"5984",5984,137125,"Wednesday, Month 1, day No.18","6:47:23 PM","GPS",0.0849813566657787,-0.011372138057709
"5985",5985,137125,"Wednesday, Month 1, day No.18","6:48:25 PM","GPS",0.0849863566657731,-0.0113661380577099
"5986",5986,137125,"Wednesday, Month 1, day No.18","6:49:30 PM","GPS",0.084972356665773,-0.0113481380577127
"5987",5987,137125,"Wednesday, Month 1, day No.18","6:50:36 PM","GPS",0.0849873566657777,-0.0113841380577071
"5988",5988,137125,"Wednesday, Month 1, day No.18","6:51:56 PM","GPS",0.0850223566657746,-0.0113581380577159
"5989",5989,137125,"Wednesday, Month 1, day No.18","6:54:14 PM","GPS",0.0850203566657797,-0.0113951380577078
"5990",5990,137125,"Wednesday, Month 1, day No.18","6:56:14 PM","GPS",0.0850243566657767,-0.0113981380577144
"5991",5991,137125,"Wednesday, Month 1, day No.18","7:00:10 PM","GPS",0.0850333566657753,-0.0114451380577094
"5992",5992,137125,"Wednesday, Month 1, day No.18","7:01:33 PM","GPS",0.0850153566657781,-0.0113661380577099
"5993",5993,137125,"Wednesday, Month 1, day No.18","7:02:36 PM","GPS",0.085017356665773,-0.0113931380577128
"5994",5994,137125,"Wednesday, Month 1, day No.18","7:03:39 PM","GPS",0.0850163566657756,-0.0113991380577119
"5995",5995,137125,"Wednesday, Month 1, day No.18","7:04:40 PM","GPS",0.0849863566657731,-0.0113361380577146
"5996",5996,137125,"Wednesday, Month 1, day No.18","7:05:42 PM","GPS",0.0850063566657795,-0.01136213805772
"5997",5997,137125,"Wednesday, Month 1, day No.18","7:06:42 PM","GPS",0.0850873566657739,-0.0113171380577199
"5998",5998,137125,"Wednesday, Month 1, day No.18","7:07:43 PM","GPS",0.0850783566657753,-0.0113121380577184
"5999",5999,137125,"Wednesday, Month 1, day No.18","7:08:44 PM","GPS",0.0850543566657791,-0.0112901380577171
"6000",6000,137125,"Wednesday, Month 1, day No.18","7:09:48 PM","GPS",0.08500335666578,-0.0113861380577163
"6001",6001,137125,"Wednesday, Month 1, day No.18","7:10:52 PM","GPS",0.084974356665775,-0.0113761380577131
"6002",6002,137125,"Wednesday, Month 1, day No.18","7:19:59 PM","GPS",0.0849903566657773,-0.0113071380577168
"6003",6003,137125,"Wednesday, Month 1, day No.18","7:21:04 PM","GPS",0.0849983566657784,-0.0113361380577146
"6004",6004,137125,"Wednesday, Month 1, day No.18","7:24:02 PM","GPS",0.0849963566657763,-0.011325138057714
"6005",6005,137125,"Wednesday, Month 1, day No.18","7:44:42 PM","GPS",0.0849983566657784,-0.0112721380577199
"6006",6006,137125,"Wednesday, Month 1, day No.18","7:45:44 PM","GPS",0.0850053566657749,-0.0112601380577075
"6007",6007,137125,"Wednesday, Month 1, day No.18","7:46:48 PM","GPS",0.0850123566657786,-0.0113471380577153
"6008",6008,137125,"Wednesday, Month 1, day No.18","7:47:53 PM","GPS",0.0850023566657754,-0.0113371380577121
"6009",6009,137125,"Wednesday, Month 1, day No.18","7:48:56 PM","GPS",0.0850003566657733,-0.0113411380577162
"6010",6010,137125,"Wednesday, Month 1, day No.18","7:49:59 PM","GPS",0.0849973566657738,-0.0113301380577155
"6011",6011,137125,"Wednesday, Month 1, day No.18","7:51:02 PM","GPS",0.0849983566657784,-0.0113471380577153
"6012",6012,137125,"Wednesday, Month 1, day No.18","7:52:05 PM","GPS",0.0849753566657796,-0.0113451380577203
"6013",6013,137125,"Wednesday, Month 1, day No.18","7:53:08 PM","GPS",0.0849933566657768,-0.0113651380577124
"6014",6014,137125,"Wednesday, Month 1, day No.18","7:54:44 PM","GPS",0.0849883566657752,-0.0113031380577127
"6015",6015,137125,"Wednesday, Month 1, day No.18","7:56:16 PM","GPS",0.0849893566657798,-0.0113161380577083
"6016",6016,137125,"Wednesday, Month 1, day No.18","7:58:18 PM","GPS",0.0849943566657743,-0.0113301380577155
"6017",6017,137125,"Wednesday, Month 1, day No.18","7:59:25 PM","GPS",0.0849913566657747,-0.0113081380577142
"6018",6018,137125,"Wednesday, Month 1, day No.18","8:00:46 PM","GPS",0.0849903566657773,-0.0113351380577171
"6019",6019,137125,"Wednesday, Month 1, day No.18","8:07:54 PM","GPS",0.0849973566657738,-0.0113241380577165
"6020",6020,137125,"Wednesday, Month 1, day No.18","8:21:28 PM","GPS",0.0849893566657798,-0.0113591380577134
"6021",6021,137125,"Wednesday, Month 1, day No.18","8:23:05 PM","GPS",0.0850083566657744,-0.0113411380577162
"6022",6022,137125,"Wednesday, Month 1, day No.18","8:27:57 PM","GPS",0.0849933566657768,-0.0113451380577203
"6023",6023,137125,"Wednesday, Month 1, day No.18","8:33:00 PM","GPS",0.0849833566657736,-0.0113491380577102
"6024",6024,137125,"Wednesday, Month 1, day No.18","8:36:26 PM","GPS",0.0849943566657743,-0.0112981380577111
"6025",6025,137125,"Wednesday, Month 1, day No.18","8:41:11 PM","GPS",0.0850003566657733,-0.0113081380577142
"6026",6026,137125,"Wednesday, Month 1, day No.18","8:50:32 PM","GPS",0.0849893566657798,-0.0112591380577101
"6027",6027,137125,"Wednesday, Month 1, day No.18","8:51:32 PM","GPS",0.0850163566657756,-0.0112961380577161
"6028",6028,137125,"Wednesday, Month 1, day No.18","8:52:33 PM","GPS",0.0850403566657789,-0.0113341380577197
"6029",6029,137125,"Wednesday, Month 1, day No.18","8:53:56 PM","GPS",0.0850243566657767,-0.0113361380577146
"6030",6030,137125,"Wednesday, Month 1, day No.18","8:54:57 PM","GPS",0.085007356665777,-0.0112981380577111
"6031",6031,137125,"Wednesday, Month 1, day No.18","9:02:03 PM","GPS",0.084970356665778,-0.011370138057714
"6032",6032,137125,"Wednesday, Month 1, day No.18","9:06:18 PM","GPS",0.0850053566657749,-0.0113341380577197
"6033",6033,137125,"Wednesday, Month 1, day No.18","9:07:23 PM","GPS",0.0849793566657766,-0.0113551380577093
"6034",6034,137125,"Wednesday, Month 1, day No.18","9:08:43 PM","GPS",0.084968356665776,-0.011372138057709
"6035",6035,137125,"Wednesday, Month 1, day No.18","9:10:17 PM","GPS",0.0849763566657771,-0.0113511380577194
"6036",6036,137125,"Wednesday, Month 1, day No.18","9:11:17 PM","GPS",0.0850263566657787,-0.0113571380577184
"6037",6037,137125,"Wednesday, Month 1, day No.18","9:12:20 PM","GPS",0.0849893566657798,-0.0113161380577083
"6038",6038,137125,"Wednesday, Month 1, day No.18","9:13:25 PM","GPS",0.0849833566657736,-0.0113401380577187
"6039",6039,137125,"Wednesday, Month 1, day No.18","9:14:28 PM","GPS",0.0849713566657755,-0.0113261380577114
"6040",6040,137125,"Wednesday, Month 1, day No.18","9:15:31 PM","GPS",0.0849943566657743,-0.0113291380577181
"6041",6041,137125,"Wednesday, Month 1, day No.18","9:16:34 PM","GPS",0.0849913566657747,-0.0113361380577146
"6042",6042,137125,"Wednesday, Month 1, day No.18","9:17:36 PM","GPS",0.084974356665775,-0.0113271380577089
"6043",6043,137125,"Wednesday, Month 1, day No.18","9:18:38 PM","GPS",0.0849923566657793,-0.0113801380577172
"6044",6044,137125,"Wednesday, Month 1, day No.18","9:19:41 PM","GPS",0.0849873566657777,-0.0113611380577083
"6045",6045,137125,"Wednesday, Month 1, day No.18","9:20:43 PM","GPS",0.0849963566657763,-0.0113611380577083
"6046",6046,137125,"Wednesday, Month 1, day No.18","9:21:47 PM","GPS",0.0849903566657773,-0.0113581380577159
"6047",6047,137125,"Wednesday, Month 1, day No.18","9:22:51 PM","GPS",0.0849933566657768,-0.0113761380577131
"6048",6048,137125,"Wednesday, Month 1, day No.18","9:23:53 PM","GPS",0.0849943566657743,-0.0113651380577124
"6049",6049,137125,"Wednesday, Month 1, day No.18","9:24:57 PM","GPS",0.0849793566657766,-0.0113891380577087
"6050",6050,137125,"Wednesday, Month 1, day No.18","9:25:59 PM","GPS",0.0850013566657779,-0.0113601380577109
"6051",6051,137125,"Wednesday, Month 1, day No.18","9:27:03 PM","GPS",0.0850003566657733,-0.011364138057715
"6052",6052,137125,"Wednesday, Month 1, day No.18","9:28:19 PM","GPS",0.0849993566657758,-0.0113631380577175
"6053",6053,137125,"Wednesday, Month 1, day No.18","9:29:43 PM","GPS",0.0849953566657788,-0.0113891380577087
"6054",6054,137125,"Wednesday, Month 1, day No.18","9:31:33 PM","GPS",0.0850053566657749,-0.0113461380577178
"6055",6055,137125,"Wednesday, Month 1, day No.18","9:32:35 PM","GPS",0.0849913566657747,-0.0113571380577184
"6056",6056,137125,"Wednesday, Month 1, day No.18","9:33:40 PM","GPS",0.085009356665779,-0.0113481380577127
"6057",6057,137125,"Wednesday, Month 1, day No.18","9:38:43 PM","GPS",0.0850013566657779,-0.0113451380577203
"6058",6058,137125,"Wednesday, Month 1, day No.18","9:43:06 PM","GPS",0.0850013566657779,-0.0113561380577067
"6059",6059,137125,"Wednesday, Month 1, day No.18","9:44:07 PM","GPS",0.0849993566657758,-0.0113291380577181
"6060",6060,137125,"Wednesday, Month 1, day No.18","9:45:24 PM","GPS",0.0850183566657776,-0.0113991380577119
"6061",6061,137125,"Wednesday, Month 1, day No.18","9:46:41 PM","GPS",0.0849973566657738,-0.0113261380577114
"6062",6062,137125,"Wednesday, Month 1, day No.18","9:47:46 PM","GPS",0.0849973566657738,-0.0113681380577191
"6063",6063,137125,"Wednesday, Month 1, day No.18","9:52:16 PM","GPS",0.0850053566657749,-0.0113431380577111
"6064",6064,137125,"Wednesday, Month 1, day No.18","9:53:24 PM","GPS",0.0850053566657749,-0.0113381380577096
"6065",6065,137125,"Wednesday, Month 1, day No.18","9:58:09 PM","GPS",0.08500335666578,-0.0113711380577115
"6066",6066,137125,"Wednesday, Month 1, day No.18","9:59:13 PM","GPS",0.0850203566657797,-0.011372138057709
"6067",6067,137125,"Wednesday, Month 1, day No.18","10:00:27 PM","GPS",0.085007356665777,-0.0113031380577127
"6068",6068,137125,"Wednesday, Month 1, day No.18","10:01:35 PM","GPS",0.0850353566657773,-0.0113281380577206
"6069",6069,137125,"Wednesday, Month 1, day No.18","10:02:39 PM","GPS",0.084974356665775,-0.011331138057713
"6070",6070,137125,"Wednesday, Month 1, day No.18","10:03:47 PM","GPS",0.0849823566657761,-0.0113851380577188
"6071",6071,137125,"Wednesday, Month 1, day No.18","10:04:52 PM","GPS",0.0849773566657746,-0.0113461380577178
"6072",6072,137125,"Wednesday, Month 1, day No.18","10:05:52 PM","GPS",0.0849793566657766,-0.0113941380577103
"6073",6073,137125,"Wednesday, Month 1, day No.18","10:06:55 PM","GPS",0.0849793566657766,-0.0113281380577206
"6074",6074,137125,"Wednesday, Month 1, day No.18","10:08:01 PM","GPS",0.0849803566657741,-0.011370138057714
"6075",6075,137125,"Wednesday, Month 1, day No.18","10:09:08 PM","GPS",0.0849793566657766,-0.0113651380577124
"6076",6076,137125,"Wednesday, Month 1, day No.18","10:10:09 PM","GPS",0.0849873566657777,-0.0113571380577184
"6077",6077,137125,"Wednesday, Month 1, day No.18","10:11:23 PM","GPS",0.0849963566657763,-0.0113291380577181
"6078",6078,137125,"Wednesday, Month 1, day No.18","10:12:50 PM","GPS",0.0849963566657763,-0.011325138057714
"6079",6079,137125,"Wednesday, Month 1, day No.18","10:15:44 PM","GPS",0.0849813566657787,-0.0113761380577131
"6080",6080,137125,"Wednesday, Month 1, day No.18","10:17:17 PM","GPS",0.0849963566657763,-0.0113921380577153
"6081",6081,137125,"Wednesday, Month 1, day No.18","10:20:17 PM","GPS",0.0849633566657744,-0.0113911380577179
"6082",6082,137125,"Wednesday, Month 1, day No.18","10:51:38 PM","GPS",0.0849813566657787,-0.0113501380577077
"6083",6083,137125,"Wednesday, Month 1, day No.18","11:28:20 PM","GPS",0.0849473566657792,-0.0112181380577141
"6084",6084,137125,"Thursday, Month 1, day No.19","12:28:22 AM","GPS",0.0849473566657792,-0.0113661380577099
"6085",6085,137125,"Thursday, Month 1, day No.19","1:28:24 AM","GPS",0.0850533566657745,-0.011372138057709
"6086",6086,137125,"Thursday, Month 1, day No.19","2:28:26 AM","GPS",0.0848773566657783,-0.0113201380577124
"6087",6087,137125,"Thursday, Month 1, day No.19","3:28:28 AM","GPS",0.0848723566657767,-0.0113111380577067
"6088",6088,137125,"Thursday, Month 1, day No.19","4:28:32 AM","GPS",0.0849813566657787,-0.0113981380577144
"6089",6089,137125,"Thursday, Month 1, day No.19","5:28:34 AM","GPS",0.0849763566657771,-0.0112991380577085
"6090",6090,137125,"Thursday, Month 1, day No.19","6:02:10 AM","GPS",0.0849793566657766,-0.0113531380577143
"6091",6091,137125,"Thursday, Month 1, day No.19","6:05:17 AM","GPS",0.084968356665776,-0.0113651380577124
"6092",6092,137125,"Thursday, Month 1, day No.19","6:10:32 AM","GPS",0.0849813566657787,-0.0113241380577165
"6093",6093,137125,"Thursday, Month 1, day No.19","6:24:23 AM","GPS",0.084968356665776,-0.0113601380577109
"6094",6094,137125,"Thursday, Month 1, day No.19","6:28:36 AM","GPS",0.0849073566657736,-0.0112671380577183
"6095",6095,137125,"Thursday, Month 1, day No.19","6:50:43 AM","GPS",0.0849903566657773,-0.0114001380577093
"6096",6096,137125,"Thursday, Month 1, day No.19","6:51:44 AM","GPS",0.085013356665776,-0.011364138057715
"6097",6097,137125,"Thursday, Month 1, day No.19","6:52:50 AM","GPS",0.0850023566657754,-0.0113811380577147
"6098",6098,137125,"Thursday, Month 1, day No.19","6:53:51 AM","GPS",0.0849953566657788,-0.0114041380577135
"6099",6099,137125,"Thursday, Month 1, day No.19","6:54:52 AM","GPS",0.0850183566657776,-0.0113871380577137
"6100",6100,137125,"Thursday, Month 1, day No.19","6:55:56 AM","GPS",0.0850593566657736,-0.0113761380577131
"6101",6101,137125,"Thursday, Month 1, day No.19","6:57:03 AM","GPS",0.0850183566657776,-0.0113911380577179
"6102",6102,137125,"Thursday, Month 1, day No.19","6:58:03 AM","GPS",0.0849853566657757,-0.011364138057715
"6103",6103,137125,"Thursday, Month 1, day No.19","6:59:05 AM","GPS",0.085011356665774,-0.0113881380577112
"6104",6104,137125,"Thursday, Month 1, day No.19","7:00:05 AM","GPS",0.0845723566657739,-0.0136011380577088
"6105",6105,137125,"Thursday, Month 1, day No.19","7:01:06 AM","GPS",0.0859823566657738,-0.0185891380577203
"6106",6106,137125,"Thursday, Month 1, day No.19","7:02:11 AM","GPS",0.0851873566657773,-0.021360138057716
"6107",6107,137125,"Thursday, Month 1, day No.19","7:03:17 AM","GPS",0.0879103566657733,-0.0293031380577133
"6108",6108,137125,"Thursday, Month 1, day No.19","7:04:20 AM","GPS",0.0947983566657769,-0.039113138057715
"6109",6109,137125,"Thursday, Month 1, day No.19","7:05:20 AM","GPS",0.0970703566657747,-0.0378171380577186
"6110",6110,137125,"Thursday, Month 1, day No.19","7:06:28 AM","GPS",0.0970763566657737,-0.0391011380577169
"6111",6111,137125,"Thursday, Month 1, day No.19","7:07:29 AM","GPS",0.0971753566657796,-0.0391701380577132
"6112",6112,137125,"Thursday, Month 1, day No.19","7:08:33 AM","GPS",0.0972223566657746,-0.0391371380577112
"6113",6113,137125,"Thursday, Month 1, day No.19","7:09:34 AM","GPS",0.0971523566657737,-0.0392371380577146
"6114",6114,137125,"Thursday, Month 1, day No.19","7:10:37 AM","GPS",0.097170356665778,-0.0391861380577154
"6115",6115,137125,"Thursday, Month 1, day No.19","7:11:41 AM","GPS",0.0973013566657741,-0.0390001380577161
"6116",6116,137125,"Thursday, Month 1, day No.19","7:12:46 AM","GPS",0.0972053566657749,-0.0388641380577184
"6117",6117,137125,"Thursday, Month 1, day No.19","7:13:51 AM","GPS",0.0966803566657788,-0.0392671380577099
"6118",6118,137125,"Thursday, Month 1, day No.19","7:14:57 AM","GPS",0.09496035666578,-0.0392731380577089
"6119",6119,137125,"Thursday, Month 1, day No.19","7:15:58 AM","GPS",0.0899743566657776,-0.033767138057712
"6120",6120,137125,"Thursday, Month 1, day No.19","7:16:59 AM","GPS",0.082212356665778,-0.0272951380577098
"6121",6121,137125,"Thursday, Month 1, day No.19","7:18:03 AM","GPS",0.0688473566657777,-0.0313611380577186
"6122",6122,137125,"Thursday, Month 1, day No.19","7:19:05 AM","GPS",0.0566583566657783,-0.0339681380577161
"6123",6123,137125,"Thursday, Month 1, day No.19","7:20:12 AM","GPS",0.0456063566657789,-0.029630138057712
"6124",6124,137125,"Thursday, Month 1, day No.19","7:21:14 AM","GPS",0.0326423566657752,-0.0316191380577067
"6125",6125,137125,"Thursday, Month 1, day No.19","7:22:16 AM","GPS",0.0161703566657749,-0.0343731380577168
"6126",6126,137125,"Thursday, Month 1, day No.19","7:23:18 AM","GPS",0.00299135666577399,-0.0322531380577118
"6127",6127,137125,"Thursday, Month 1, day No.19","7:24:20 AM","GPS",-0.00455164333422431,-0.0270521380577122
